evm.model.hic_scaffold_3_pilon.665,palmitoyltransferase ZDHHC23 isoform X2
evm.model.hic_scaffold_3_pilon.1348,Lipase member H
evm.model.hic_scaffold_3_pilon.209,Protein peste
evm.model.hic_scaffold_3_pilon.443,PREDICTED: uncharacterized protein LOC108564817
evm.model.hic_scaffold_3_pilon.1177,Myelin transcription factor 1-like protein
evm.model.hic_scaffold_3_pilon.662,Sulfotransferase family cytosolic 1B member 1
evm.model.hic_scaffold_3_pilon.663,Sulfotransferase family cytosolic 1B member 1
evm.model.hic_scaffold_3_pilon.460,Protein Tob1
evm.model.hic_scaffold_3_pilon.1512,PREDICTED: uncharacterized protein LOC108557528
evm.model.hic_scaffold_3_pilon.1130,DNA-binding protein RFX2
evm.model.hic_scaffold_3_pilon.622,PREDICTED: uncharacterized protein LOC107068554
evm.model.hic_scaffold_3_pilon.1134,POU domain, class 6, transcription factor 2
evm.model.hic_scaffold_3_pilon.1135,UNC93-like protein
evm.model.hic_scaffold_3_pilon.1136,Nose resistant to fluoxetine protein 6
evm.model.hic_scaffold_3_pilon.623,hypothetical protein
evm.model.hic_scaffold_3_pilon.220,Aromatic-L-amino-acid decarboxylase
evm.model.hic_scaffold_3_pilon.621,PREDICTED: uncharacterized protein LOC108565453 isoform X2
evm.model.hic_scaffold_3_pilon.716,Probable chitinase 10
evm.model.hic_scaffold_3_pilon.625,5-hydroxytryptamine receptor 1
evm.model.hic_scaffold_3_pilon.477,cGMP-specific 3',5'-cyclic phosphodiesterase
evm.model.hic_scaffold_3_pilon.476,Lysyl oxidase homolog 2
evm.model.hic_scaffold_3_pilon.475,PREDICTED: uncharacterized protein LOC108559041
evm.model.hic_scaffold_3_pilon.474,Translocator protein
evm.model.hic_scaffold_3_pilon.473,Large neutral amino acids transporter small subunit 1
evm.model.hic_scaffold_3_pilon.472,PREDICTED: uncharacterized protein LOC656542
evm.model.hic_scaffold_3_pilon.471,G protein-coupled receptor kinase 2
evm.model.hic_scaffold_3_pilon.470,FAD synthase
evm.model.hic_scaffold_3_pilon.478,Golgin subfamily A member 7B
evm.model.hic_scaffold_3_pilon.619,PREDICTED: TWiK family of potassium channels protein 18-like
evm.model.hic_scaffold_3_pilon.618,TWiK family of potassium channels protein 7
evm.model.hic_scaffold_3_pilon.152,Mediator of RNA polymerase II transcription subunit 19
evm.model.hic_scaffold_3_pilon.546,Facilitated trehalose transporter Tret1
evm.model.hic_scaffold_3_pilon.1412,hypothetical protein C0J52_10468
evm.model.hic_scaffold_3_pilon.1097,F-box only protein 21
evm.model.hic_scaffold_3_pilon.1096,Protein MTO1 homolog, mitochondrial
evm.model.hic_scaffold_3_pilon.1339,hypothetical protein
evm.model.hic_scaffold_3_pilon.165,Retinol dehydrogenase 14
evm.model.hic_scaffold_3_pilon.164,PREDICTED: uncharacterized protein LOC108557527
evm.model.hic_scaffold_3_pilon.1301,Protein artemis
evm.model.hic_scaffold_3_pilon.1300,PREDICTED: zinc finger protein 569 isoform X1
evm.model.hic_scaffold_3_pilon.1307,TBC1 domain family member 7
evm.model.hic_scaffold_3_pilon.1306,ER membrane protein complex subunit 6
evm.model.hic_scaffold_3_pilon.1305,Nitric oxide-associated protein 1
evm.model.hic_scaffold_3_pilon.1304,Nitric oxide-associated protein 1
evm.model.hic_scaffold_3_pilon.810,Ubiquitin thioesterase trabid
evm.model.hic_scaffold_3_pilon.1334,PREDICTED: uncharacterized protein LOC108562296
evm.model.hic_scaffold_3_pilon.121,hypothetical protein
evm.model.hic_scaffold_3_pilon.150,Multidrug resistance-associated protein 1
evm.model.hic_scaffold_3_pilon.1335,PREDICTED: uncharacterized protein LOC108562296
evm.model.hic_scaffold_3_pilon.120,hypothetical protein
evm.model.hic_scaffold_3_pilon.161,Probable isocitrate dehydrogenase subunit beta, mitochondrial
evm.model.hic_scaffold_3_pilon.160,Casein kinase I isoform alpha
evm.model.hic_scaffold_3_pilon.1333,hypothetical protein TcasGA2_TC031263
evm.model.hic_scaffold_3_pilon.868,PREDICTED: uncharacterized protein LOC103314375
evm.model.hic_scaffold_3_pilon.869,Diuretic hormone receptor
evm.model.hic_scaffold_3_pilon.860,Wolframin
evm.model.hic_scaffold_3_pilon.861,ABC transporter G family member 20
evm.model.hic_scaffold_3_pilon.862,Putative odorant receptor 71a
evm.model.hic_scaffold_3_pilon.864,Protein yellow
evm.model.hic_scaffold_3_pilon.163,hypothetical protein
evm.model.hic_scaffold_3_pilon.866,Tigger transposable element-derived protein 4
evm.model.hic_scaffold_3_pilon.867,PREDICTED: rho GTPase-activating protein gacF-like isoform X2
evm.model.hic_scaffold_3_pilon.162,hypothetical protein
evm.model.hic_scaffold_3_pilon.288,Lysozyme
evm.model.hic_scaffold_3_pilon.289,Lysozyme
evm.model.hic_scaffold_3_pilon.714,SID1 transmembrane family member 1
evm.model.hic_scaffold_3_pilon.349,PREDICTED: cuticle protein 18.7-like
evm.model.hic_scaffold_3_pilon.509,protein FAM107B isoform X1
evm.model.hic_scaffold_3_pilon.508,hypothetical protein
evm.model.hic_scaffold_3_pilon.501,Gustatory receptor
evm.model.hic_scaffold_3_pilon.715,Probable chitinase 10
evm.model.hic_scaffold_3_pilon.712,Protein rhomboid
evm.model.hic_scaffold_3_pilon.154,Probable Bax inhibitor 1
evm.model.hic_scaffold_3_pilon.1118,hypothetical protein
evm.model.hic_scaffold_3_pilon.342,hypothetical protein
evm.model.hic_scaffold_3_pilon.1458,hypothetical protein
evm.model.hic_scaffold_3_pilon.817,Ras-related protein M-Ras
evm.model.hic_scaffold_3_pilon.302,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial
evm.model.hic_scaffold_3_pilon.451,Serine/threonine-protein kinase grp
evm.model.hic_scaffold_3_pilon.450,Probable E3 ubiquitin-protein ligase sinah
evm.model.hic_scaffold_3_pilon.453,Serine/threonine-protein kinase grp
evm.model.hic_scaffold_3_pilon.452,Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (Fragment)
evm.model.hic_scaffold_3_pilon.455,D-glucuronyl C5-epimerase B
evm.model.hic_scaffold_3_pilon.454,Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial
evm.model.hic_scaffold_3_pilon.457,Myeloid differentiation primary response protein MyD88-B
evm.model.hic_scaffold_3_pilon.456,uncharacterized protein LOC111415153 isoform X3
evm.model.hic_scaffold_3_pilon.459,PREDICTED: F-box/LRR-repeat protein 2
evm.model.hic_scaffold_3_pilon.458,Xaa-Pro dipeptidase
evm.model.hic_scaffold_3_pilon.1254,Dual oxidase 2
evm.model.hic_scaffold_3_pilon.344,Polycomb group protein Pc
evm.model.hic_scaffold_3_pilon.1257,Tetratricopeptide repeat protein 8
evm.model.hic_scaffold_3_pilon.253,hypothetical protein
evm.model.hic_scaffold_3_pilon.346,PREDICTED: uncharacterized protein LOC108562561
evm.model.hic_scaffold_3_pilon.816,GATOR complex protein MIOS
evm.model.hic_scaffold_3_pilon.1319,Helicase domino
evm.model.hic_scaffold_3_pilon.640,PREDICTED: leucine-rich repeat-containing protein 27-like
evm.model.hic_scaffold_3_pilon.157,hypothetical protein
evm.model.hic_scaffold_3_pilon.250,Probable RNA-directed DNA polymerase from transposon BS
evm.model.hic_scaffold_3_pilon.1329,low-density lipoprotein receptor-related protein 12-like isoform X1
evm.model.hic_scaffold_3_pilon.1328,Sphingosine-1-phosphate phosphatase 1
evm.model.hic_scaffold_3_pilon.109,Putative protein kinase C delta type homolog
evm.model.hic_scaffold_3_pilon.842,PREDICTED: uncharacterized protein LOC109539463
evm.model.hic_scaffold_3_pilon.843,Eukaryotic translation initiation factor 3 subunit G
evm.model.hic_scaffold_3_pilon.840,uncharacterized protein LOC111413903
evm.model.hic_scaffold_3_pilon.841,Calmodulin-binding transcription activator 1
evm.model.hic_scaffold_3_pilon.846,hypothetical protein AMK59_3909, partial
evm.model.hic_scaffold_3_pilon.847,Sideroflexin-1
evm.model.hic_scaffold_3_pilon.844,Eukaryotic translation initiation factor 3 subunit G
evm.model.hic_scaffold_3_pilon.845,U3small nucleolar ribonucleoprotein protein IMP4
evm.model.hic_scaffold_3_pilon.107,Glutamate receptor-interacting protein 1
evm.model.hic_scaffold_3_pilon.849,PREDICTED: WW domain-binding protein 4
evm.model.hic_scaffold_3_pilon.106,hypothetical protein D623_10006814, partial
evm.model.hic_scaffold_3_pilon.1214,PREDICTED: uncharacterized protein LOC108565618 isoform X2
evm.model.hic_scaffold_3_pilon.979,Probable cytochrome P450 12a5, mitochondrial
evm.model.hic_scaffold_3_pilon.104,hypothetical protein
evm.model.hic_scaffold_3_pilon.95,PXMP2/4 family protein 4
evm.model.hic_scaffold_3_pilon.159,A-kinase anchor protein 1, mitochondrial
evm.model.hic_scaffold_3_pilon.103,hypothetical protein
evm.model.hic_scaffold_3_pilon.102,Cyclin-dependent kinase 12
evm.model.hic_scaffold_3_pilon.1354,Inhibitor of nuclear factor kappa-B kinase subunit beta
evm.model.hic_scaffold_3_pilon.1355,Mitochondrial E3 ubiquitin protein ligase 1
evm.model.hic_scaffold_3_pilon.1356,Trithorax group protein osa
evm.model.hic_scaffold_3_pilon.1350,hypothetical protein
evm.model.hic_scaffold_3_pilon.99,MutS protein homolog 5
evm.model.hic_scaffold_3_pilon.101,MAP kinase-interacting serine/threonine-protein kinase 2
evm.model.hic_scaffold_3_pilon.1351,hypothetical protein
evm.model.hic_scaffold_3_pilon.1358,hypothetical protein
evm.model.hic_scaffold_3_pilon.1359,RNA polymerase II-associated protein 1
evm.model.hic_scaffold_3_pilon.284,RNA-binding protein Musashi homolog Rbp6
evm.model.hic_scaffold_3_pilon.286,hypothetical protein
evm.model.hic_scaffold_3_pilon.1150,Metabotropic glutamate receptor 3
evm.model.hic_scaffold_3_pilon.287,hypothetical protein
evm.model.hic_scaffold_3_pilon.248,hypothetical protein
evm.model.hic_scaffold_3_pilon.249,PREDICTED: zinc finger protein 184-like
evm.model.hic_scaffold_3_pilon.280,Sugar transporter SWEET1
evm.model.hic_scaffold_3_pilon.245,PREDICTED: uncharacterized protein LOC108558277
evm.model.hic_scaffold_3_pilon.282,Deoxynucleotidyltransferase terminal-interacting protein 1
evm.model.hic_scaffold_3_pilon.246,Putative aminopeptidase W07G4.4
evm.model.hic_scaffold_3_pilon.247,hypothetical protein
evm.model.hic_scaffold_3_pilon.283,RNA-binding protein Musashi homolog Rbp6
evm.model.hic_scaffold_3_pilon.1178,hypothetical protein
evm.model.hic_scaffold_3_pilon.433,Endothelial lipase
evm.model.hic_scaffold_3_pilon.432,Lipoprotein lipase
evm.model.hic_scaffold_3_pilon.431,Sterile alpha and TIR motif-containing protein 1
evm.model.hic_scaffold_3_pilon.437,Acyl-CoA synthetase family member 2, mitochondrial
evm.model.hic_scaffold_3_pilon.436,Acyl-CoA synthetase family member 2, mitochondrial
evm.model.hic_scaffold_3_pilon.435,PREDICTED: serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A isoform X3
evm.model.hic_scaffold_3_pilon.434,Lipoprotein lipase
evm.model.hic_scaffold_3_pilon.1374,Pescadillo homolog
evm.model.hic_scaffold_3_pilon.908,Retrovirus-related Pol polyprotein from transposon 297
evm.model.hic_scaffold_3_pilon.1345,Endoplasmic reticulum resident protein 44
evm.model.hic_scaffold_3_pilon.1344,Sodium/hydrogen exchanger 10
evm.model.hic_scaffold_3_pilon.1343,Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2
evm.model.hic_scaffold_3_pilon.1342,PREDICTED: uncharacterized protein LOC108563929
evm.model.hic_scaffold_3_pilon.1341,Enolase
evm.model.hic_scaffold_3_pilon.1340,Sodium/hydrogen exchanger 11
evm.model.hic_scaffold_3_pilon.385,PREDICTED: uncharacterized protein LOC108568577
evm.model.hic_scaffold_3_pilon.1513,MICOS complex subunit Mic60
evm.model.hic_scaffold_3_pilon.439,START domain-containing protein 10
evm.model.hic_scaffold_3_pilon.430,NF-kappa-B inhibitor cactus
evm.model.hic_scaffold_3_pilon.936,Zinc finger CCHC domain-containing protein 8 homolog
evm.model.hic_scaffold_3_pilon.139,PREDICTED: adhesion G protein-coupled receptor F5-like
evm.model.hic_scaffold_3_pilon.1488,Mitochondrial Rho GTPase
evm.model.hic_scaffold_3_pilon.1484,Cytoplasmic tRNA 2-thiolation protein 1
evm.model.hic_scaffold_3_pilon.1485,PREDICTED: uncharacterized protein LOC108562248
evm.model.hic_scaffold_3_pilon.1486,Laccase-11
evm.model.hic_scaffold_3_pilon.1480,Ca(2+)/calmodulin-responsive adenylate cyclase
evm.model.hic_scaffold_3_pilon.1481,Facilitated trehalose transporter Tret1
evm.model.hic_scaffold_3_pilon.1482,Protein glass
evm.model.hic_scaffold_3_pilon.1483,Facilitated trehalose transporter Tret1
evm.model.hic_scaffold_3_pilon.1152,uncharacterized protein LOC108742911 isoform X1
evm.model.hic_scaffold_3_pilon.1153,E3 ubiquitin-protein transferase MAEA
evm.model.hic_scaffold_3_pilon.1151,GTP-binding protein Di-Ras2
evm.model.hic_scaffold_3_pilon.1156,hypothetical protein
evm.model.hic_scaffold_3_pilon.1154,Equilibrative nucleoside transporter 1
evm.model.hic_scaffold_3_pilon.1155,NADPH-dependent diflavin oxidoreductase 1
evm.model.hic_scaffold_3_pilon.1158,Importin-13
evm.model.hic_scaffold_3_pilon.389,DNA replication complex GINS protein PSF1
evm.model.hic_scaffold_3_pilon.388,Pyridoxine-5'-phosphate oxidase
evm.model.hic_scaffold_3_pilon.415,protein deadpan like protein
evm.model.hic_scaffold_3_pilon.417,PREDICTED: fibroblast growth factor receptor 4
evm.model.hic_scaffold_3_pilon.416,PREDICTED: uncharacterized protein LOC108561143
evm.model.hic_scaffold_3_pilon.411,PREDICTED: leucine-rich repeat-containing G-protein coupled receptor 4-like
evm.model.hic_scaffold_3_pilon.410,Rho guanine nucleotide exchange factor 10
evm.model.hic_scaffold_3_pilon.413,Sodium- and chloride-dependent GABA transporter 2
evm.model.hic_scaffold_3_pilon.412,hypothetical protein
evm.model.hic_scaffold_3_pilon.419,PREDICTED: uncharacterized protein LOC108564592
evm.model.hic_scaffold_3_pilon.418,PREDICTED: uncharacterized protein LOC108559594
evm.model.hic_scaffold_3_pilon.942,T-box transcription factor TBX6
evm.model.hic_scaffold_3_pilon.1059,26S proteasome non-ATPase regulatory subunit 11
evm.model.hic_scaffold_3_pilon.1058,Transformer-2 protein homolog beta
evm.model.hic_scaffold_3_pilon.713,uncharacterized protein LUCCR_132180, partial
evm.model.hic_scaffold_3_pilon.1056,Leucine-rich repeat flightless-interacting protein 2
evm.model.hic_scaffold_3_pilon.1027,Probable RNA-directed DNA polymerase from transposon BS
evm.model.hic_scaffold_3_pilon.1052,Inactive pancreatic lipase-related protein 1
evm.model.hic_scaffold_3_pilon.1051,PREDICTED: uncharacterized protein LOC108558759
evm.model.hic_scaffold_3_pilon.1174,hypothetical protein
evm.model.hic_scaffold_3_pilon.1176,hypothetical protein
evm.model.hic_scaffold_3_pilon.1039,Mitochondrial substrate carrier family protein ucpA
evm.model.hic_scaffold_3_pilon.1038,Solute carrier family 25 member 35
evm.model.hic_scaffold_3_pilon.168,Ras-related protein Rab-36
evm.model.hic_scaffold_3_pilon.1170,Lethal(3)malignant brain tumor-like protein 3
evm.model.hic_scaffold_3_pilon.1171,Protein-L-isoaspartate O-methyltransferase domain-containing protein 1
evm.model.hic_scaffold_3_pilon.1172,hypothetical protein
evm.model.hic_scaffold_3_pilon.1173,hypothetical protein
evm.model.hic_scaffold_3_pilon.998,U2 small nuclear ribonucleoprotein A'
evm.model.hic_scaffold_3_pilon.198,Transport and Golgi organization protein 1
evm.model.hic_scaffold_3_pilon.199,uncharacterized protein LOC108904566
evm.model.hic_scaffold_3_pilon.153,Histone H3.3A
evm.model.hic_scaffold_3_pilon.197,uncharacterized protein LOC111413387
evm.model.hic_scaffold_3_pilon.191,Protein bride of sevenless
evm.model.hic_scaffold_3_pilon.836,Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
evm.model.hic_scaffold_3_pilon.707,Protein Skeletor, isoforms D/E
evm.model.hic_scaffold_3_pilon.137,Glucose dehydrogenase [FAD, quinone]
evm.model.hic_scaffold_3_pilon.647,LMBR1 domain-containing protein 2 homolog
evm.model.hic_scaffold_3_pilon.84,H/ACA ribonucleoprotein complex subunit 2-like protein
evm.model.hic_scaffold_3_pilon.69,Gustatory receptor
evm.model.hic_scaffold_3_pilon.1347,Lipase member H-B
evm.model.hic_scaffold_3_pilon.1346,Transmembrane protein 132B
evm.model.hic_scaffold_3_pilon.1212,hypothetical protein
evm.model.hic_scaffold_3_pilon.683,hypothetical protein
evm.model.hic_scaffold_3_pilon.1349,PREDICTED: adhesion G protein-coupled receptor F5-like
evm.model.hic_scaffold_3_pilon.685,PREDICTED: uncharacterized protein LOC108558991
evm.model.hic_scaffold_3_pilon.584,Guanine nucleotide-binding protein-like 3 homolog
evm.model.hic_scaffold_3_pilon.1119,RUS1 family protein C16orf58 homolog
evm.model.hic_scaffold_3_pilon.1015,G-protein coupled receptor 143
evm.model.hic_scaffold_3_pilon.1014,Beta-1,3-glucosyltransferase
evm.model.hic_scaffold_3_pilon.275,Annexin B9
evm.model.hic_scaffold_3_pilon.274,Annexin B9
evm.model.hic_scaffold_3_pilon.277,Troponin C, isoform 2
evm.model.hic_scaffold_3_pilon.276,F-box only protein 6
evm.model.hic_scaffold_3_pilon.271,hypothetical protein
evm.model.hic_scaffold_3_pilon.270,Fringe glycosyltransferase
evm.model.hic_scaffold_3_pilon.272,Origin recognition complex subunit 5
evm.model.hic_scaffold_3_pilon.279,PREDICTED: nuclear cap-binding protein subunit 3-like
evm.model.hic_scaffold_3_pilon.278,Troponin C, isoform 3
evm.model.hic_scaffold_3_pilon.1448,hypothetical protein
evm.model.hic_scaffold_3_pilon.1449,Adenosine receptor A2b
evm.model.hic_scaffold_3_pilon.1440,hypothetical protein
evm.model.hic_scaffold_3_pilon.1441,hypothetical protein
evm.model.hic_scaffold_3_pilon.1442,PREDICTED: uncharacterized protein LOC108568798
evm.model.hic_scaffold_3_pilon.1443,cAMP-specific 3',5'-cyclic phosphodiesterase, isoforms N/G
evm.model.hic_scaffold_3_pilon.1444,hypothetical protein LUCCR_222570, partial
evm.model.hic_scaffold_3_pilon.1445,cAMP-specific 3',5'-cyclic phosphodiesterase isoform X5
evm.model.hic_scaffold_3_pilon.1446,PREDICTED: cAMP-specific 3',5'-cyclic phosphodiesterase isoform X6
evm.model.hic_scaffold_3_pilon.1447,Splicing factor U2af 38 kDa subunit
evm.model.hic_scaffold_3_pilon.1198,Angiotensin-converting enzyme
evm.model.hic_scaffold_3_pilon.1199,PREDICTED: uncharacterized protein LOC108562405
evm.model.hic_scaffold_3_pilon.131,Putative inorganic phosphate cotransporter
evm.model.hic_scaffold_3_pilon.1167,Transposon Ty3-I Gag-Pol polyprotein
evm.model.hic_scaffold_3_pilon.115,upstream activation factor subunit spp27
evm.model.hic_scaffold_3_pilon.1163,E3 ubiquitin-protein ligase MARCH5
evm.model.hic_scaffold_3_pilon.1162,2-aminoethanethiol dioxygenase
evm.model.hic_scaffold_3_pilon.229,TBC1 domain family member 30
evm.model.hic_scaffold_3_pilon.735,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1
evm.model.hic_scaffold_3_pilon.905,MutS protein homolog 4
evm.model.hic_scaffold_3_pilon.729,Beta-1,4-galactosyltransferase 7
evm.model.hic_scaffold_3_pilon.727,hypothetical protein
evm.model.hic_scaffold_3_pilon.726,Protein TRC8 homolog
evm.model.hic_scaffold_3_pilon.725,hypothetical protein
evm.model.hic_scaffold_3_pilon.724,Homeobox protein XHOX-7.1' (Fragment)
evm.model.hic_scaffold_3_pilon.723,hypothetical protein
evm.model.hic_scaffold_3_pilon.722,Muscle segmentation homeobox
evm.model.hic_scaffold_3_pilon.721,Homeobox protein Nkx-2.5
evm.model.hic_scaffold_3_pilon.285,RNA-binding protein Musashi homolog Rbp6
